Mode,NLC,ASC,Station,Coverage,Source,count,type,day,year,Latitude,Longitude,Zone,Postcode
LU,529,BTXu,Brent Cross,Station entry / exit,Relate,3791,Exits,Weekday (Mon-Fri),2017,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Relate,2499,Exits,Saturday,2017,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Relate,2144,Exits,Sunday,2017,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Relate,2392435.581,En/Ex,Annualised,2017,51.57659922,-0.213335841,3,NW11 9UA
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,51028,Entries,Weekday (Mon-Fri),2017,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,40770,Entries,Saturday,2017,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,28965,Entries,Sunday,2017,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,48822,Exits,Weekday (Mon-Fri),2017,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,40211,Exits,Saturday,2017,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,28135,Exits,Sunday,2017,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Relate,31107666.09,En/Ex,Annualised,2017,51.4627368,-0.114552098,2,SW9 8HE
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,6307,Entries,Weekday (Mon-Fri),2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,3719,Entries,Saturday,2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,2438,Entries,Sunday,2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,5937,Exits,Weekday (Mon-Fri),2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,3317,Exits,Saturday,2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,2428,Exits,Sunday,2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Scaled,3569032.041,En/Ex,Annualised,2017,51.5248402,-0.011682374,"2,3",E3 3BT
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,3740,Entries,Weekday (Mon-Fri),2017,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,2373,Entries,Saturday,2017,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,1303,Entries,Sunday,2017,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,3843,Exits,Weekday (Mon-Fri),2017,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,2109,Exits,Saturday,2017,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,1290,Exits,Sunday,2017,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Relate,2195929.427,En/Ex,Annualised,2017,51.62657666,0.046712541,5,IG9 5ET
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,7414,Entries,Weekday (Mon-Fri),2017,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,4665,Entries,Saturday,2017,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,3321,Entries,Sunday,2017,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,6947,Exits,Weekday (Mon-Fri),2017,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,4413,Exits,Saturday,2017,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,3165,Exits,Sunday,2017,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Relate,4264417.828,En/Ex,Annualised,2017,51.60255191,-0.264330712,4,HA8 0LA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,9277,Entries,Weekday (Mon-Fri),2017,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,6574,Entries,Saturday,2017,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,4874,Entries,Sunday,2017,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,8591,Exits,Weekday (Mon-Fri),2017,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,5719,Exits,Saturday,2017,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,4668,Exits,Sunday,2017,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Relate,5426371.505,En/Ex,Annualised,2017,51.54788544,-0.118360862,2,N7 9BA
LU,535,CTNu,Camden Town,Station entry / exit,Relate,31046,Entries,Weekday (Mon-Fri),2017,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Relate,37481,Entries,Saturday,2017,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Relate,16303,Entries,Sunday,2017,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Relate,31183,Exits,Weekday (Mon-Fri),2017,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Relate,41851,Exits,Saturday,2017,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Relate,28383,Exits,Sunday,2017,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Relate,21239991.93,En/Ex,Annualised,2017,51.53996935,-0.142452381,2,NW1 8NH
LU,788,CWRu,Canada Water,Station entry / exit,Relate,21804,Entries,Weekday (Mon-Fri),2017,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Relate,21533,Entries,Saturday,2017,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Relate,14625,Entries,Sunday,2017,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Relate,22150,Exits,Weekday (Mon-Fri),2017,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Relate,21539,Exits,Saturday,2017,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Relate,14887,Exits,Sunday,2017,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Relate,14269587.72,En/Ex,Annualised,2017,51.49816841,-0.050807121,2,SE16 7BB
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,86663,Entries,Weekday (Mon-Fri),2017,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,36234,Entries,Saturday,2017,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,25994,Entries,Sunday,2017,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,86803,Exits,Weekday (Mon-Fri),2017,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,37893,Exits,Saturday,2017,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,27770,Exits,Sunday,2017,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Relate,48576018.67,En/Ex,Annualised,2017,51.5035784,-0.01946684,2,E14 4QS
LU,884,CNTu,Canning Town,Station entry / exit,Relate,20492,Entries,Weekday (Mon-Fri),2017,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Relate,16422,Entries,Saturday,2017,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Relate,12206,Entries,Sunday,2017,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Relate,19892,Exits,Weekday (Mon-Fri),2017,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Relate,15457,Exits,Saturday,2017,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Relate,11613,Exits,Sunday,2017,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Relate,12574148.63,En/Ex,Annualised,2017,51.51387029,0.008305633,3,E16 1DQ
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,18732,Entries,Weekday (Mon-Fri),2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,4360,Entries,Saturday,2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,3117,Entries,Sunday,2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,15365,Exits,Weekday (Mon-Fri),2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,3398,Exits,Saturday,2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,2955,Exits,Sunday,2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Relate,8996282.113,En/Ex,Annualised,2017,51.51136209,-0.090250527,1,EC4N 6AP
LU,537,CPKu,Canons Park,Station entry / exit,Relate,4900,Entries,Weekday (Mon-Fri),2017,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Relate,3505,Entries,Saturday,2017,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Relate,2373,Entries,Sunday,2017,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Relate,4777,Exits,Weekday (Mon-Fri),2017,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Relate,3259,Exits,Saturday,2017,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Relate,2271,Exits,Sunday,2017,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Relate,2918453.172,En/Ex,Annualised,2017,51.60765057,-0.294391597,5,HA8 6RN
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,2838,Entries,Weekday (Mon-Fri),2017,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,1286,Entries,Saturday,2017,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,726,Entries,Sunday,2017,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,2964,Exits,Weekday (Mon-Fri),2017,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,1082,Exits,Saturday,2017,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,573,Exits,Sunday,2017,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Relate,1594940.784,En/Ex,Annualised,2017,51.66790748,-0.561067777,8,HP7 9PR
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,8997,Entries,Weekday (Mon-Fri),2017,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,8721,Entries,Saturday,2017,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,7683,Entries,Sunday,2017,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,8003,Exits,Weekday (Mon-Fri),2017,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,7056,Exits,Saturday,2017,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,5373,Exits,Sunday,2017,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Relate,5556106.566,En/Ex,Annualised,2017,51.54414909,-0.153733071,2,NW3 2BP
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,31085,Entries,Weekday (Mon-Fri),2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,8066,Entries,Saturday,2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,4071,Entries,Sunday,2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,32778,Exits,Weekday (Mon-Fri),2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,8195,Exits,Saturday,2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,4038,Exits,Sunday,2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Relate,16775016.78,En/Ex,Annualised,2017,51.51849402,-0.111962027,1,WC1V 6DR
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,30496,Entries,Weekday (Mon-Fri),2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,26272,Entries,Saturday,2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,16589,Entries,Sunday,2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,29715,Exits,Weekday (Mon-Fri),2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,22288,Exits,Saturday,2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,12347,Exits,Sunday,2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Relate,18476801.07,En/Ex,Annualised,2017,51.50835863,-0.124802938,1,WC2N 5HS
LU,543,CHMu,Chesham,Station entry / exit,Relate,1985,Entries,Weekday (Mon-Fri),2017,51.70538002,-0.611429657,9,HP5 1DH
LU,543,CHMu,Chesham,Station entry / exit,Relate,1011,Entries,Saturday,2017,51.70538002,-0.611429657,9,HP5 1DH
LU,543,CHMu,Chesham,Station entry / exit,Relate,634,Entries,Sunday,2017,51.70538002,-0.611429657,9,HP5 1DH
LU,543,CHMu,Chesham,Station entry / exit,Relate,1821,Exits,Weekday (Mon-Fri),2017,51.70538002,-0.611429657,9,HP5 1DH
LU,543,CHMu,Chesham,Station entry / exit,Relate,912,Exits,Saturday,2017,51.70538002,-0.611429657,9,HP5 1DH
LU,543,CHMu,Chesham,Station entry / exit,Relate,564,Exits,Sunday,2017,51.70538002,-0.611429657,9,HP5 1DH
LU,543,CHMu,Chesham,Station entry / exit,Relate,1081174.322,En/Ex,Annualised,2017,51.70538002,-0.611429657,9,HP5 1DH
LU,544,CHGu,Chigwell,Station entry / exit,Relate,1021,Entries,Weekday (Mon-Fri),2017,51.61785787,0.076179215,4,IG7 6NT
LU,544,CHGu,Chigwell,Station entry / exit,Relate,366,Entries,Saturday,2017,51.61785787,0.076179215,4,IG7 6NT
LU,544,CHGu,Chigwell,Station entry / exit,Relate,188,Entries,Sunday,2017,51.61785787,0.076179215,4,IG7 6NT
LU,544,CHGu,Chigwell,Station entry / exit,Relate,727,Exits,Weekday (Mon-Fri),2017,51.61785787,0.076179215,4,IG7 6NT
LU,544,CHGu,Chigwell,Station entry / exit,Relate,329,Exits,Saturday,2017,51.61785787,0.076179215,4,IG7 6NT
LU,544,CHGu,Chigwell,Station entry / exit,Relate,160,Exits,Sunday,2017,51.61785787,0.076179215,4,IG7 6NT
LU,544,CHGu,Chigwell,Station entry / exit,Relate,477501.1687,En/Ex,Annualised,2017,51.61785787,0.076179215,4,IG7 6NT
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,3392,Entries,Weekday (Mon-Fri),2017,51.49437071,-0.267736922,3,W4 5NE
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,2074,Entries,Saturday,2017,51.49437071,-0.267736922,3,W4 5NE
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,1385,Entries,Sunday,2017,51.49437071,-0.267736922,3,W4 5NE
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,3971,Exits,Weekday (Mon-Fri),2017,51.49437071,-0.267736922,3,W4 5NE
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,2026,Exits,Saturday,2017,51.49437071,-0.267736922,3,W4 5NE
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,1504,Exits,Sunday,2017,51.49437071,-0.267736922,3,W4 5NE
LU,545,CHPu,Chiswick Park,Station entry / exit,Relate,2138041.623,En/Ex,Annualised,2017,51.49437071,-0.267736922,3,W4 5NE
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,2764,Entries,Weekday (Mon-Fri),2017,51.65426593,-0.518333927,7,WD3 5ND
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,1412,Entries,Saturday,2017,51.65426593,-0.518333927,7,WD3 5ND
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,943,Entries,Sunday,2017,51.65426593,-0.518333927,7,WD3 5ND
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,2374,Exits,Weekday (Mon-Fri),2017,51.65426593,-0.518333927,7,WD3 5ND
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,1165,Exits,Saturday,2017,51.65426593,-0.518333927,7,WD3 5ND
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,891,Exits,Sunday,2017,51.65426593,-0.518333927,7,WD3 5ND
LU,546,CWDu,Chorleywood,Station entry / exit,Relate,1469208.083,En/Ex,Annualised,2017,51.65426593,-0.518333927,7,WD3 5ND
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,15071,Entries,Weekday (Mon-Fri),2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,13320,Entries,Saturday,2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,9002,Entries,Sunday,2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,16450,Exits,Weekday (Mon-Fri),2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,13870,Exits,Saturday,2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,9582,Exits,Sunday,2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,547,CPCu,Clapham Common,Station entry / exit,Relate,9926782.192,En/Ex,Annualised,2017,51.46180367,-0.138314902,2,SW4 7AJ
LU,548,CPNu,Clapham North,Station entry / exit,Relate,9804,Entries,Weekday (Mon-Fri),2017,51.46491621,-0.129910063,2,SW4 7TS
LU,548,CPNu,Clapham North,Station entry / exit,Relate,9237,Entries,Saturday,2017,51.46491621,-0.129910063,2,SW4 7TS
LU,548,CPNu,Clapham North,Station entry / exit,Relate,5746,Entries,Sunday,2017,51.46491621,-0.129910063,2,SW4 7TS
LU,548,CPNu,Clapham North,Station entry / exit,Relate,10834,Exits,Weekday (Mon-Fri),2017,51.46491621,-0.129910063,2,SW4 7TS
LU,548,CPNu,Clapham North,Station entry / exit,Relate,9097,Exits,Saturday,2017,51.46491621,-0.129910063,2,SW4 7TS
LU,548,CPNu,Clapham North,Station entry / exit,Relate,5874,Exits,Sunday,2017,51.46491621,-0.129910063,2,SW4 7TS
LU,548,CPNu,Clapham North,Station entry / exit,Relate,6498662.538,En/Ex,Annualised,2017,51.46491621,-0.129910063,2,SW4 7TS
LU,549,CPSu,Clapham South,Station entry / exit,Relate,13665,Entries,Weekday (Mon-Fri),2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,549,CPSu,Clapham South,Station entry / exit,Relate,10189,Entries,Saturday,2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,549,CPSu,Clapham South,Station entry / exit,Relate,6726,Entries,Sunday,2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,549,CPSu,Clapham South,Station entry / exit,Relate,13359,Exits,Weekday (Mon-Fri),2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,549,CPSu,Clapham South,Station entry / exit,Relate,9193,Exits,Saturday,2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,549,CPSu,Clapham South,Station entry / exit,Relate,6880,Exits,Sunday,2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,549,CPSu,Clapham South,Station entry / exit,Relate,8205230.141,En/Ex,Annualised,2017,51.45267649,-0.14798407,"2,3",SW12 9DU
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,2894,Entries,Weekday (Mon-Fri),2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,2998,Entries,Saturday,2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,1811,Entries,Sunday,2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,2760,Exits,Weekday (Mon-Fri),2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,2576,Exits,Saturday,2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,1814,Exits,Sunday,2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,550,CFSu,Cockfosters,Station entry / exit,Relate,1828834.845,En/Ex,Annualised,2017,51.65202448,-0.149916711,5,EN4 0DZ
LU,551,COLu,Colindale,Station entry / exit,Relate,11783,Entries,Weekday (Mon-Fri),2017,51.59523052,-0.250287544,4,NW9 5HR
LU,551,COLu,Colindale,Station entry / exit,Relate,8076,Entries,Saturday,2017,51.59523052,-0.250287544,4,NW9 5HR
LU,551,COLu,Colindale,Station entry / exit,Relate,5503,Entries,Sunday,2017,51.59523052,-0.250287544,4,NW9 5HR
LU,551,COLu,Colindale,Station entry / exit,Relate,10901,Exits,Weekday (Mon-Fri),2017,51.59523052,-0.250287544,4,NW9 5HR
LU,551,COLu,Colindale,Station entry / exit,Relate,6829,Exits,Saturday,2017,51.59523052,-0.250287544,4,NW9 5HR
LU,551,COLu,Colindale,Station entry / exit,Relate,5108,Exits,Sunday,2017,51.59523052,-0.250287544,4,NW9 5HR
LU,551,COLu,Colindale,Station entry / exit,Relate,6781365.877,En/Ex,Annualised,2017,51.59523052,-0.250287544,4,NW9 5HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,10755,Entries,Weekday (Mon-Fri),2017,51.41875919,-0.1774151,3,SW19 2HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,8146,Entries,Saturday,2017,51.41875919,-0.1774151,3,SW19 2HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,5827,Entries,Sunday,2017,51.41875919,-0.1774151,3,SW19 2HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,9870,Exits,Weekday (Mon-Fri),2017,51.41875919,-0.1774151,3,SW19 2HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,7264,Exits,Saturday,2017,51.41875919,-0.1774151,3,SW19 2HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,5657,Exits,Sunday,2017,51.41875919,-0.1774151,3,SW19 2HR
LU,552,CLWu,Colliers Wood,Station entry / exit,Relate,6346133.543,En/Ex,Annualised,2017,51.41875919,-0.1774151,3,SW19 2HR
LU,553,COVu,Covent Garden,Station entry / exit,Relate,22563,Entries,Weekday (Mon-Fri),2017,51.51276023,-0.124506895,1,WC2E 9JT
LU,553,COVu,Covent Garden,Station entry / exit,Relate,27532,Entries,Saturday,2017,51.51276023,-0.124506895,1,WC2E 9JT
LU,553,COVu,Covent Garden,Station entry / exit,Relate,17730,Entries,Sunday,2017,51.51276023,-0.124506895,1,WC2E 9JT
LU,553,COVu,Covent Garden,Station entry / exit,Relate,24691,Exits,Weekday (Mon-Fri),2017,51.51276023,-0.124506895,1,WC2E 9JT
